MOD1;MOD2;Sigla;Regional;Mês;Quantidade coletas aterro;Quantidade coletas compostagem;Quantidade coletas recicalgem;Quantidade coletas sebo e osso;Peso aterro;Peso compostagem;Peso recicláveis;Peso sebo e osso;Porcentagem aterro;Porcentagem compostagem;Porcentagem recicláveis;Porcentagem sebo e osso;Budget recicláveis;Venda SAP recicláveis;Venda parceiros recicláveis;Valor venda seo e osso;Venda PGC;Venda Perecíveis;Venda PGC + Perecíveis;Indicador Aterro;Indicador compostagem;Indicador Reciclagem;Indicador sebo e osso;MTR Aterro;MTR compostagem;MTR Reciclagem;MTR sebo e osso;MTR 4a via faltando;Qualidade das rondas;Numero de eventos rondas;Numero de eventos rondas 0
SP LESTE43252;GRU43252;GRU;SP LESTE;01/06/2018;4;0;18;5;24 620;3 000;22 520;2 361;46,89%;5,71%;42,89%;4,50%;7 073;8 033;9 022;236;4 990;1 887;6 877;3,58;1,59;3,27;1,25;3;3;2;3;;90;16;
RS / PARANÁ43252;GRV43252;GRV;RS / PARANÁ;01/06/2018;1;;5;;577;;9 180;;5,91%;;94,09%;;0;0;0;0;2 569;926;3 495;0,17;;2,63;;;;;;;0;0;RS / PARANÁ43252
B. SP INTERIOR43252;GSC43252;GSC;B. SP INTERIOR;01/06/2018;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;96;0;B. SP INTERIOR43252
CENTRO OESTE/MANAUS43252;GSD43252;GSD;CENTRO OESTE/MANAUS;01/06/2018;8;;4;;32 770;;13 790;;70,38%;;29,62%;;0;0;0;0;6 364;1 519;7 882;4,16;;1,75;;;;;;;0;0;CENTRO OESTE/MANAUS43252
B. SP INTERIOR43252;GSF43252;GSF;B. SP INTERIOR;01/06/2018;;;;;;;;;;;;;0;0;0;0;1 531;819;2 350;;;;;;;;;;0;0;B. SP INTERIOR43252
SP ABC/BAIXADA43252;GUA43252;GUA;SP ABC/BAIXADA;01/06/2018;2;;7;2;15 960;;15 550;1 053;49,01%;;47,75%;3,23%;4 265;6 654;6 638;105;2 743;1 258;4 001;3,99;;3,89;0,84;1;0;0;0;;82;1;
SP INTERIOR43252;JDI43252;JDI;SP INTERIOR;01/06/2018;3;0;11;5;19 320;7 500;23 140;2 543;36,80%;14,28%;44,07%;4,84%;72;9 820;9 854;254;5 128;1 983;7 110;2,72;3,78;3,25;1,28;3;7;1;1;1;97;14;
MINAS43252;JFO43252;JFO;MINAS;01/06/2018;4;0;16;3;12 270;14 102;15 312;647;28,99%;33,31%;36,17%;1,53%;0;3 380;2 027;19;3 691;1 141;4 832;2,54;12,36;3,17;0,57;0;0;0;2;;0;0;MINAS43252
NORDESTE43252;JPB43252;JPB;NORDESTE;01/06/2018;4;;12;;15 310;;15 824;;49,17%;;50,83%;;0;0;1 075;0;2 823;1 248;4 071;3,76;;3,89;;2;0;1;0;2;0;0;NORDESTE43252
NORDESTE43252;JPE43252;JPE;NORDESTE;01/06/2018;5;;9;;25 050;;16 763;;59,91%;;40,09%;;0;0;1 083;0;4 813;2 167;6 980;3,59;;2,4;;2;0;2;0;1;0;0;NORDESTE43252
RS / PARANÁ43252;LDB43252;LDB;RS / PARANÁ;01/06/2018;1;;;;1 000;;;;100,00%;;;;0;0;0;0;3 948;1 594;5 542;0,18;;;;;;;;;0;0;RS / PARANÁ43252
CENTRO OESTE/MANAUS43252;MAD43252;MAD;CENTRO OESTE/MANAUS;01/06/2018;8;;12;;23 958;;6 770;;77,97%;;22,03%;;0;0;0;0;3 233;1 181;4 414;5,43;;1,53;;;;;;;0;0;CENTRO OESTE/MANAUS43252
B. MG SUL43252;MAK43252;MAK;B. MG SUL;01/06/2018;15;0;74;1;2 282;8 135;1 890;111;18,38%;65,51%;15,22%;0,89%;0;323;361;3;944;331;1 275;1,79;24,57;1,48;0,34;25;25;25;2;;85;0;B. MG SUL43252
B. MG SUL43252;MAN43252;MAN;B. MG SUL;01/06/2018;19;0;71;4;2 152;4 956;1 850;205;23,48%;54,08%;20,19%;2,24%;0;377;366;6;803;287;1 089;1,98;17,29;1,7;0,72;25;25;25;3;;0;0;B. MG SUL43252
B. MG CENTRO43252;MAZ43252;MAZ;B. MG CENTRO;01/06/2018;16;0;34;4;9 265;2 556;2 462;281;63,62%;17,55%;16,90%;1,93%;0;230;385;8;1 010;345;1 356;6,83;7,4;1,82;0,81;25;22;11;3;;94;21;
B. MG SUL43252;MBZ43252;MBZ;B. MG SUL;01/06/2018;14;0;53;1;7 211;8 005;3 915;107;37,48%;41,61%;20,35%;0,56%;0;769;686;3;1 551;615;2 167;3,33;13,01;1,81;0,17;26;25;25;2;;74;112;
B. MG SUL43252;MCE43252;MCE;B. MG SUL;01/06/2018;20;0;78;3;3 188;8 128;3 247;193;21,60%;55,08%;22,00%;1,31%;0;534;574;6;1 517;635;2 152;1,48;12,81;1,51;0,3;26;24;24;3;;0;0;B. MG SUL43252
B. MG CENTRO43252;MEU43252;MEU;B. MG CENTRO;01/06/2018;19;0;46;5;9 918;8 033;4 148;483;43,92%;35,57%;18,37%;2,14%;0;629;664;14;1 167;400;1 567;6,33;20,09;2,65;1,21;24;25;26;6;;91;3;
B. MG CENTRO43252;MFL43252;MFL;B. MG CENTRO;01/06/2018;23;0;55;6;11 327;2 560;2 640;325;67,21%;15,19%;15,67%;1,93%;0;0;384;10;1 567;562;2 129;5,32;4,55;1,24;0,58;26;21;26;5;;73;0;B. MG CENTRO43252
B. MG SUL43252;MFU43252;MFU;B. MG SUL;01/06/2018;20;0;61;9;10 976;3 174;2 633;425;63,78%;18,44%;15,30%;2,47%;0;329;417;13;1 354;623;1 977;5,55;5,09;1,33;0,68;25;18;24;10;;75;0;B. MG SUL43252
B. MG CENTRO43252;MGJ43252;MGJ;B. MG CENTRO;01/06/2018;17;0;61;4;6 003;2 115;2 593;224;54,90%;19,34%;23,71%;2,05%;0;307;328;7;918;391;1 309;4,59;5,41;1,98;0,57;26;24;28;5;;100;0;B. MG CENTRO43252
B. MG SUL43252;MGU43252;MGU;B. MG SUL;01/06/2018;16;0;43;9;8 525;5 790;3 761;538;45,80%;31,11%;20,21%;2,89%;0;552;637;16;1 326;510;1 837;4,64;11,35;2,05;1,05;26;25;26;10;;0;0;B. MG SUL43252
B. MG CENTRO43252;MHM43252;MHM;B. MG CENTRO;01/06/2018;14;0;40;7;8 685;7 489;3 912;566;42,05%;36,26%;18,94%;2,74%;0;510;593;17;1 357;437;1 794;4,84;17,15;2,18;1,3;26;26;13;7;;100;0;B. MG CENTRO43252
B. MG SUL43252;MLS43252;MLS;B. MG SUL;01/06/2018;21;0;74;2;2 221;8 175;1 726;159;18,08%;66,57%;14,05%;1,29%;0;276;353;5;960;399;1 359;1,63;20,49;1,27;0,4;26;24;26;2;;95;83;
CENTRO OESTE/MANAUS43252;MNS43252;MNS;CENTRO OESTE/MANAUS;01/06/2018;41;;26;;53 370;;16 049;;76,88%;;23,12%;;0;0;0;0;4 166;1 637;5 803;9,2;;2,77;;;;;;;0;0;CENTRO OESTE/MANAUS43252
B. MG SUL43252;MPA43252;MPA;B. MG SUL;01/06/2018;8;0;39;4;1 748;6 381;1 702;246;17,35%;63,32%;16,89%;2,44%;5 671;293;341;7;811;314;1 124;1,55;20,35;1,51;0,78;13;12;13;1;;100;0;B. MG SUL43252
CENTRO OESTE/MANAUS43252;MPN43252;MPN;CENTRO OESTE/MANAUS;01/06/2018;15;;12;;31 857;;15 254;;67,62%;;32,38%;;0;0;0;0;3 842;1 503;5 346;5,96;;2,85;;;;;;;0;0;CENTRO OESTE/MANAUS43252
B. MG CENTRO43252;MPR43252;MPR;B. MG CENTRO;01/06/2018;19;0;70;2;2 513;7 012;2 055;196;21,34%;59,54%;17,45%;1,66%;0;418;426;6;897;277;1 174;2,14;25,29;1,75;0,71;25;26;26;2;;89;0;B. MG CENTRO43252
B. MG CENTRO43252;MRG43252;MRG;B. MG CENTRO;01/06/2018;16;0;58;2;8 785;3 107;2 080;84;62,50%;22,11%;14,80%;0,60%;0;329;300;3;820;325;1 145;7,67;9,55;1,82;0,26;26;24;25;3;;100;0;B. MG CENTRO43252
B. MG CENTRO43252;MSC43252;MSC;B. MG CENTRO;01/06/2018;23;0;41;5;7 485;144;2 309;332;72,88%;1,40%;22,48%;3,23%;0;177;336;10;1 008;433;1 441;5,2;0,33;1,6;0,77;26;3;26;5;;0;19;
B. MG SUL43252;MSI43252;MSI;B. MG SUL;01/06/2018;18;0;73;4;2 234;6 612;2 187;205;19,88%;58,84%;19,46%;1,82%;0;338;412;6;937;302;1 239;1,8;21,92;1,77;0,68;25;26;24;4;;99;0;B. MG SUL43252
NORDESTE43252;NTL43252;NTL;NORDESTE;01/06/2018;6;;;;34 680;;;;100,00%;;;;4 961;0;0;0;6 835;3 556;10 391;3,34;;;;;;;;;0;0;NORDESTE43252
NORDESTE43252;NZN43252;NZN;NORDESTE;01/06/2018;4;;;;19 010;;;;100,00%;;;;960;0;0;0;3 418;1 436;4 853;3,92;;;;;;;;;0;0;NORDESTE43252
SP SUL43252;OSC43252;OSC;SP SUL;01/06/2018;3;0;25;4;22 870;6 000;40 181;3 183;31,66%;8,31%;55,63%;4,41%;19 937;16 277;15 745;318;11 603;4 028;15 631;1,46;1,49;2,57;0,79;3;4;3;3;;67;9;
B. D.FEDERAL43252;PBM43252;PBM;B. D.FEDERAL;01/06/2018;26;;58;;30 150;;5 305;;85,04%;;14,96%;;0;1 474;1 474;0;1 955;1 201;3 155;9,56;;1,68;;9;0;0;0;;0;0;B. D.FEDERAL43252
SP INTERIOR43252;PIR43252;PIR;SP INTERIOR;01/06/2018;2;;7;;16 770;;20 360;;45,17%;;54,83%;;0;8 274;8 316;0;3 771;1 326;5 097;3,29;;3,99;;2;0;1;0;1;91;2;
B. D.FEDERAL43252;PL243252;PL2;B. D.FEDERAL;01/06/2018;26;;38;;32 660;;6 924;;82,51%;;17,49%;;0;1 873;1 873;0;2 796;1 928;4 724;6,91;;1,47;;;;;;;0;0;B. D.FEDERAL43252
B. D.FEDERAL43252;PN243252;PN2;B. D.FEDERAL;01/06/2018;26;;33;;26 320;;4 419;;85,62%;;14,38%;;0;1 325;1 325;0;1 952;1 128;3 080;8,55;;1,43;;;;;;;0;0;B. D.FEDERAL43252
B. D.FEDERAL43252;PN443252;PN4;B. D.FEDERAL;01/06/2018;26;;26;;16 330;;4 869;;77,03%;;22,97%;;0;1 219;1 219;0;1 595;859;2 454;6,65;;1,98;;;;;;;0;0;B. D.FEDERAL43252
RS / PARANÁ43252;POA43252;POA;RS / PARANÁ;01/06/2018;;;4;;;;14 040;;;;100,00%;;508;0;3 956;0;8 057;3 049;11 105;;;1,26;;;;;;;0;0;RS / PARANÁ43252
RS / PARANÁ43252;PPA43252;PPA;RS / PARANÁ;01/06/2018;;;4;;;;0;;;;;;0;0;0;0;4 176;1 786;5 962;;;;;;;;;;0;0;RS / PARANÁ43252
B. D.FEDERAL43252;PS143252;PS1;B. D.FEDERAL;01/06/2018;26;;15;;21 410;;5 945;;78,27%;;21,73%;;0;1 508;1 508;0;1 896;1 023;2 919;7,33;;2,04;;3;0;0;0;;0;0;B. D.FEDERAL43252
B. D.FEDERAL43252;PS243252;PS2;B. D.FEDERAL;01/06/2018;26;;16;;22 840;;4 516;;83,49%;;16,51%;;0;1 218;1 218;0;1 817;1 047;2 864;7,98;;1,58;;9;0;6;0;;0;0;B. D.FEDERAL43252
NORDESTE43252;RBV43252;RBV;NORDESTE;01/06/2018;7;;31;;11 510;;6 698;;63,21%;;36,79%;;0;1 700;444;0;0;0;0;;;;;;;;;;0;0;NORDESTE43252
NORDESTE43252;RDM43252;RDM;NORDESTE;01/06/2018;10;;33;;31 040;;22 511;;57,96%;;42,04%;;0;0;1 510;0;4 849;2 741;7 589;4,09;;2,97;;6;0;10;0;14;0;0;NORDESTE43252
NORDESTE43252;REC43252;REC;NORDESTE;01/06/2018;11;;28;;58 729;;29 852;;66,30%;;33,70%;;0;0;2 040;0;9 112;5 019;14 131;4,16;;2,11;;0;0;6;0;;0;0;NORDESTE43252
RIO DE JANEIRO43252;RJB43252;RJB;RIO DE JANEIRO;01/06/2018;7;0;5;;61 440;0;28 500;;68,31%;;31,69%;;0;12 001;10 334;0;7 424;3 958;11 382;5,4;;2,5;;;;;;;100;202;
RIO DE JANEIRO43252;RJD43252;RJD;RIO DE JANEIRO;01/06/2018;2;0;4;;18 020;10 130;13 430;;43,34%;24,36%;32,30%;;2 010;6 448;4 975;0;5 496;2 736;8 233;2,19;3,7;1,63;;;;;;;93;26;
RIO DE JANEIRO43252;RJJ43252;RJJ;RIO DE JANEIRO;01/06/2018;4;0;11;;38 990;0;26 440;;59,59%;;40,41%;;0;10 444;10 143;0;5 267;2 586;7 852;4,97;;3,37;;;;;;;99;17;
RIO DE JANEIRO43252;RJM43252;RJM;RIO DE JANEIRO;01/06/2018;4;0;9;;26 930;10 500;25 230;;42,98%;16,76%;40,26%;;0;19 016;10 660;0;6 244;3 253;9 496;2,84;3,23;2,66;;;;;;;89;0;RIO DE JANEIRO43252
RIO DE JANEIRO43252;RJS43252;RJS;RIO DE JANEIRO;01/06/2018;3;0;6;;24 560;12 150;24 250;;40,29%;19,93%;39,78%;;0;7 771;9 716;0;6 721;3 713;10 434;2,35;3,27;2,32;;;;;;;93;0;RIO DE JANEIRO43252
SP INTERIOR43252;RPN43252;RPN;SP INTERIOR;01/06/2018;7;;2;;16 590;;7 920;;67,69%;;32,31%;;794;5 997;2 923;0;2 984;1 069;4 053;4,09;;1,95;;;;;;;92;27;
SP INTERIOR43252;RPS43252;RPS;SP INTERIOR;01/06/2018;10;;6;;20 150;;14 670;;57,87%;;42,13%;;207;6 024;6 091;0;4 397;1 567;5 963;3,38;;2,46;;;;;;;98;0;SP INTERIOR43252
SP ABC/BAIXADA43252;SAV43252;SAV;SP ABC/BAIXADA;01/06/2018;4;;16;4;32 840;;21 990;2 083;57,70%;;38,64%;3,66%;4 778;8 921;8 804;208;4 067;2 135;6 202;5,29;;3,55;0,98;3;0;3;0;2;93;142;
SP ABC/BAIXADA43252;SBC43252;SBC;SP ABC/BAIXADA;01/06/2018;3;0;12;2;26 000;4 500;17 490;703;53,40%;9,24%;35,92%;1,44%;0;7 320;7 122;70;6 801;2 766;9 567;2,72;1,63;1,83;0,25;3;6;2;0;;84;97;
SP ABC/BAIXADA43252;SBD43252;SBD;SP ABC/BAIXADA;01/06/2018;3;0;5;4;18 340;5 700;13 390;1 779;46,77%;14,54%;34,15%;4,54%;4 990;5 386;5 230;178;5 222;2 002;7 225;2,54;2,85;1,85;0,89;3;5;2;0;;85;48;
SP CENTRO43252;SBK43252;SBK;SP CENTRO;01/06/2018;2;0;6;2;13 020;6 300;8 130;1 100;45,60%;22,07%;28,48%;3,85%;7 346;3 370;2 995;110;3 245;1 469;4 715;2,76;4,29;1,72;0,75;2;6;0;1;;54;2;
SP ABC/BAIXADA43252;SBP43252;SBP;SP ABC/BAIXADA;01/06/2018;1;0;7;4;10 780;2 400;12 350;1 045;40,56%;9,03%;46,47%;3,93%;11 034;5 222;5 143;105;3 869;1 483;5 352;2,01;1,62;2,31;0,7;1;3;1;0;1;98;5;
SP ABC/BAIXADA43252;SCS43252;SCS;SP ABC/BAIXADA;01/06/2018;4;0;28;8;31 440;7 200;30 180;1 566;44,67%;10,23%;42,88%;2,22%;9 303;9 737;12 450;157;6 880;2 616;9 497;3,31;2,75;3,18;0,6;3;7;2;0;;59;19;
SP CENTRO43252;SJA43252;SJA;SP CENTRO;01/06/2018;2;0;8;4;18 230;3 300;6 700;547;63,35%;11,47%;23,28%;1,90%;9 169;2 354;2 311;55;3 883;1 639;5 522;3,3;2,01;1,21;0,33;1;2;0;2;;84;30;
SP LESTE43252;SJC43252;SJC;SP LESTE;01/06/2018;5;0;10;4;29 720;8 700;42 640;2 496;35,57%;10,41%;51,03%;2,99%;0;13 316;15 762;250;6 031;2 696;8 727;3,41;3,23;4,89;0,93;5;7;3;0;;99;30;
SP INTERIOR43252;SJP43252;SJP;SP INTERIOR;01/06/2018;4;;10;;28 100;;20 892;;57,36%;;42,64%;;0;5 826;5 826;0;4 581;1 319;5 899;4,76;;3,54;;;;;;;88;0;SP INTERIOR43252
RS / PARANÁ43252;SMA43252;SMA;RS / PARANÁ;01/06/2018;25;;;;31 500;;;;100,00%;;;;0;0;0;0;3 076;1 453;4 529;6,95;;;;;;;;;0;0;RS / PARANÁ43252
SP INTERIOR43252;SON43252;SON;SP INTERIOR;01/06/2018;4;;11;5;24 350;;15 280;2 559;57,72%;;36,22%;6,07%;4 175;4 057;6 156;256;4 874;1 542;6 416;3,8;;2,38;1,66;2;0;0;0;1;73;71;
SP INTERIOR43252;SOR43252;SOR;SP INTERIOR;01/06/2018;2;;10;9;19 500;;13 970;2 368;54,41%;;38,98%;6,61%;233;5 962;5 863;237;6 949;1 858;8 807;2,21;;1,59;1,27;2;0;2;0;;98;69;
SP SUL43252;SPA43252;SPA;SP SUL;01/06/2018;4;0;14;3;30 990;5 400;29 220;2 735;45,34%;7,90%;42,75%;4,00%;7 625;13 283;11 777;274;6 754;2 420;9 174;3,38;2,23;3,19;1,13;3;6;3;1;;89;96;
SP CENTRO43252;SPB43252;SPB;SP CENTRO;01/06/2018;3;0;11;4;19 130;5 400;25 464;2 322;36,57%;10,32%;48,67%;4,44%;9 287;8 755;9 076;232;5 983;2 561;8 544;2,24;2,11;2,98;0,91;0;2;2;0;;73;29;
SP CENTRO43252;SPC43252;SPC;SP CENTRO;01/06/2018;2;0;6;4;10 290;3 000;9 160;1 943;42,18%;12,30%;37,55%;7,97%;4 212;4 076;3 727;194;3 177;1 356;4 533;2,27;2,21;2,02;1,43;2;5;1;1;;53;8;
SP LESTE43252;SPE43252;SPE;SP LESTE;01/06/2018;3;0;11;4;19 690;4 800;15 762;1 500;47,16%;11,50%;37,75%;3,59%;3 936;6 818;6 654;150;4 888;1 801;6 689;2,94;2,67;2,36;0,83;1;7;2;1;1;94;75;
SP CENTRO43252;SPG43252;SPG;SP CENTRO;01/06/2018;6;0;5;4;38 830;7 200;13 390;1 432;63,81%;11,83%;22,00%;2,35%;10 797;9 307;4 575;143;6 464;2 781;9 245;4,2;2,59;1,45;0,51;5;6;1;1;1;94;18;
SP LESTE43252;SPH43252;SPH;SP LESTE;01/06/2018;4;0;10;3;24 310;3 000;14 440;979;56,89%;7,02%;33,79%;2,29%;4 519;6 634;6 507;98;4 461;1 495;5 956;4,08;2,01;2,42;0,65;3;4;2;1;;90;16;
SP SUL43252;SPI43252;SPI;SP SUL;01/06/2018;6;0;10;5;29 160;14 400;31 700;3 860;36,86%;18,20%;40,07%;4,88%;0;11 930;12 901;386;7 686;3 685;11 371;2,56;3,91;2,79;1,05;4;7;3;1;;91;148;
SP SUL43252;SPL43252;SPL;SP SUL;01/06/2018;5;0;9;4;33 140;4 500;19 800;2 058;55,70%;7,56%;33,28%;3,46%;10 930;7 254;6 974;206;5 742;1 934;7 676;4,32;2,33;2,58;1,06;3;4;2;1;;100;218;
SP SUL43252;SPO43252;SPO;SP SUL;01/06/2018;3;0;13;3;21 770;5 400;18 300;1 515;46,33%;11,49%;38,95%;3,22%;5 595;13 327;6 182;152;5 324;1 863;7 187;3,03;2,9;2,55;0,81;2;2;3;0;;99;59;
SP CENTRO43252;SPP43252;SPP;SP CENTRO;01/06/2018;7;0;20;4;31 760;17 100;36 576;4 220;35,42%;19,07%;40,80%;4,71%;11 554;13 281;13 342;422;8 168;3 767;11 935;2,66;4,54;3,06;1,12;4;7;3;0;1;1;0;SP CENTRO43252
SP LESTE43252;SPR43252;SPR;SP LESTE;01/06/2018;6;0;17;3;41 920;4 200;27 200;2 054;55,62%;5,57%;36,09%;2,73%;14 399;10 619;10 248;205;6 806;2 239;9 045;4,63;1,88;3,01;0,92;4;5;3;1;;100;61;
SP CENTRO43252;SPS43252;SPS;SP CENTRO;01/06/2018;2;0;29;3;17 650;4 800;28 746;2 336;32,97%;8,97%;53,70%;4,36%;15 454;11 597;10 978;234;7 824;2 875;10 698;1,65;1,67;2,69;0,81;2;4;5;0;;74;0;SP CENTRO43252
SP LESTE43252;SPT43252;SPT;SP LESTE;01/06/2018;4;0;5;4;22 430;2 400;9 060;2 150;62,24%;6,66%;25,14%;5,97%;6 943;3 939;3 620;215;5 254;1 790;7 045;3,18;1,34;1,29;1,2;3;4;1;3;1;90;163;
SP CENTRO43252;SPV43252;SPV;SP CENTRO;01/06/2018;1;0;2;4;11 480;1 800;1 980;1 215;69,68%;10,93%;12,02%;7,37%;6 855;42;0;122;2 844;934;3 778;3,04;1,93;0,52;1,3;2;1;0;0;;76;166;
SP ABC/BAIXADA43252;STA43252;STA;SP ABC/BAIXADA;01/06/2018;3;0;13;7;22 940;4 800;22 770;2 066;43,63%;9,13%;43,31%;3,93%;9 918;7 148;9 257;207;6 695;2 629;9 325;2,46;1,83;2,44;0,79;3;5;3;0;;98;34;
SP ABC/BAIXADA43252;STO43252;STO;SP ABC/BAIXADA;01/06/2018;3;0;10;7;25 370;3 600;17 110;1 619;53,19%;7,55%;35,87%;3,39%;2 584;6 912;7 114;162;5 388;2 239;7 627;3,33;1,61;2,24;0,72;3;7;2;0;;97;58;
SP SUL43252;STS43252;STS;SP SUL;01/06/2018;1;0;8;2;7 710;5 400;22 690;555;21,21%;14,85%;62,41%;1,53%;8 490;8 478;8 420;56;5 118;1 682;6 800;1,13;3,21;3,34;0,33;1;5;1;0;;94;0;SP SUL43252
SP LESTE43252;TAU43252;TAU;SP LESTE;01/06/2018;5;0;18;9;7 260;6 600;16 676;2 422;22,03%;20,03%;50,60%;7,35%;4 638;7 596;6 117;242;4 051;1 708;5 759;1,26;3,86;2,9;1,42;8;0;0;0;;97;0;SP LESTE43252
SP SUL43252;TBE43252;TBE;SP SUL;01/06/2018;3;0;13;5;18 720;2 700;26 904;3 038;36,45%;5,26%;52,38%;5,91%;13 494;11 770;11 458;304;6 765;2 297;9 062;2,07;1,18;2,97;1,32;3;3;1;1;;100;50;
SP CENTRO43252;TTE43252;TTE;SP CENTRO;01/06/2018;2;0;14;8;12 360;4 800;23 830;3 105;28,03%;10,89%;54,04%;7,04%;16 142;10 650;10 513;311;7 160;2 348;9 508;1,3;2,04;2,51;1,32;2;4;1;1;;95;95;
MINAS43252;UBL43252;UBL;MINAS;01/06/2018;3;0;8;;15 180;3 760;10 927;;50,83%;12,59%;36,59%;;0;1 397;1 400;0;3 535;1 147;4 682;3,24;3,28;2,33;;3;2;4;0;;93;0;MINAS43252
RIO DE JANEIRO43252;VVS43252;VVS;RIO DE JANEIRO;01/06/2018;3;;8;;33 840;;12 290;;73,36%;;26,64%;;0;3 234;3 197;0;4 179;1 548;5 726;5,91;;2,15;;;;;;;79;0;RIO DE JANEIRO43252
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO OESTE/MANAUS43221;BAN43221;BAN;CENTRO OESTE/MANAUS;01/05/2018;6;0;6;0;26 470;;12 778;;67,44%;;32,56%;;0;3 534;3 534;0;4 639;1 687;6 325;4,18;;2,02;;2;0;0;0;0;0;46;
SP SUL43221;BCV43221;BCV;SP SUL;01/05/2018;2;6;3;4;13 610;3 600;21 474;1 268;34,07%;9,01%;53,75%;3,17%;4 890;9 083;8 944;127;3 735;1 609;5 344;2,55;2,24;4,02;0,79;2;3;2;1;0;95;21;
SP LESTE43221;BGU43221;BGU;SP LESTE;01/05/2018;2;6;4;4;13 940;3 600;23 320;1 433;32,96%;8,51%;55,14%;3,39%;3 731;9 427;9 255;143;2 374;808;3 182;4,38;4,45;7,33;1,77;2;4;3;1;3;92;68;
